Organization Name,Topic area,URL,Main Web Page,Mission Statement,Policy Isssue Resources,Campaign and Advocacy,Public Facing Advocacy Writing,Newsletters,Annual reports,Speeches
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/press-release-standing-against-the-politics-the-fear/,,,,,1,,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/rj-inmate-letter-winter-2018/,,,,,1,,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/proxi-serves-up-second-chances/,,,,,1,,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/fallen/,,,,,1,,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/building-the-land-of-second-chances/,,,,,1,,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/statement-on-the-2016-election-what-comes-next/,,,,,1,,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/restore-justice-statement-on-diamond-davis-sentence/,,,,,1,,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/restore-justice-statement-on-sb-2311/,,,,,1,,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/summer-2021-newsletter-to-people-who-are-incarcerated/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/convicted-by-accountability-felony-murder/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/the-covid-19-vaccine-thoughts-from-the-team-at-restore-justice/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/winter-2021-newsletter-to-people-who-are-incarcerated/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/thank-you-for-making-stories-of-second-chances-a-success/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/people-are-being-denied-testing-treatment-in-some-idoc-facilities/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/help-those-who-are-incarcerated-this-thanksgiving/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/restore-justice-statement-on-governor-pritzkers-proposed-principles-for-reforming-the-criminal-legal-system/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/phase-4-illinois-prisons/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/law-of-accountability/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/restore-justice-summer-2020-newsletter/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/statement-opposing-transfers/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/transfers-from-county-jails-could-lead-to-deadly-covid-19-outbreaks-in-illinois-prisons/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/testing-quarantines-needed-before-transferring-people-between-county-jails-state-prisons/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/covid-19-in-prisons-state-by-state-testing-comparison/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/illinois-needs-public-phase-4-guidance-for-prisons/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/early-releases-exacerbate-racial-inequity/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/john-howard-association-survey-sheds-light-on-covid-19-in-illinois-prisons/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/illinois-early-prison-releases-perpetuate-racial-inequity/,,,,,,1,,
Restore Justice Foundation,Criminal Justice Issues and Prisoners' Rights,https://restorejustice.org/status-of-illinois-court-hearings-most-circuits-operating-again-after-covid-19-closures/,,,,,,1,,
,,,,,,,,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/,1,,,,,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/who-we-are/mission-and-vision,,1,,,,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/node/9337,,,1,,,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/what-we-do/issues/discriminatory-policing,,,1,,,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/node/9339,,,,1,,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/node/9353,,,,1,,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/node/9349,,,,1,,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/node/9314,,,,1,,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/node/9352,,,,1,,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/node/9312,,,,1,,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/node/7232,,,,1,,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/node/9313,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2021/08/03/disability-pride-month-honoring-disabled-joy-activating-social-change,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2016/01/20/death-penalty-horrific-here-s-something-makes-it-even-worse,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/press-center/ccr-news/i-experience-hollowing-fear-any-time-i-m-stopped-police,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2016/01/25/what-its-be-trapped-experimental-unit-within-us-prison,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2021/10/20/oral-argument-aref-v-garland-our-case-against-prison-isolation-units-0,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2016/12/23/discussion-should-be-towards-freedom,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2016/11/23/237-prisoner-led-movement-model-organizing-under-next-administration,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2016/10/21/its-learning-walk-first-time,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2016/09/01/out-solitary-prisoners-reunite-loved-ones,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2016/08/23/i-want-share-image-solitary-confinement-hopes-you-may-know-what-i-survived,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2021/08/02/news-stop-and-frisk-plaintiffs-ask-court-include-community-monitorship-program,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2021/07/26/news-biden-s-first-guant-namo-transfer,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2021/03/25/we-condemn-new-york-city-s-inadequate-police-reform-and-reinvention-plan,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2021/01/28/death-incarceration-sentences-impact-families-and-communities-outside,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2021/01/26/news-biden-must-take-swift-action-close-infamous-guant-namo-bay-prison,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2020/10/05/news-justice-breonna-taylor-requires-transformation-society-and-system-killed,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2020/09/08/news-prisoners-held-solitary-ask-full-ninth-circuit-review,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2020/08/24/news-debunking-myth-no-covid-19-cases-east-baton-rouge-parish-prison,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2020/07/13/prison-abolition-and-cruelty-pennsylvania-s-death-incarceration-sentencing,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2020/07/13/news-we-re-suing-end-cruel-and-unconstitutional-death-incarceration-sentences,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2020/05/18/news-men-ca-continue-be-held-alone-cells-23-hours-day-0,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2020/05/13/news-stop-solitary-confinement-join-us-may-12-virtual-oral-arguments-ashker-v,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2018/10/15/pelican-bay-prisoners-statement-3rd-anniversary-settlement,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2018/02/26/back-court-solitary-confinement,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2017/11/22/two-years-after-end-indefinite-solitary-confinement-california-struggle,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2017/10/16/ccr-news-victory-against-private-prisons,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2017/10/13/statement-prisoner-representatives-second-anniversary-ashker-v-brown-settlement,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2017/10/03/inside-darkest-corner-us-justice-department,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2017/10/02/ccr-news-what-are-sams,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2017/08/23/released-solitary-you-can-sense-and-feel-all-emotions,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2017/07/21/released-solitary-i-had-forgot-how-good-sun-feels,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2017/06/23/released-solitary-you-must-literally-start-over-again,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2017/06/01/are-we-going-pretend-they-re-less-men-and-walk-away,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2017/05/23/90-days-darkness-no-running-water-naked-no-blankets,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2017/05/15/picture-worth-thousand-words,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2017/04/25/arkansas-death-penalty-horror-show,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2017/03/23/release-solitary-it-was-time-machine,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2017/01/23/running-after-solitary-forest-gump-had-nothing-me,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2016/08/17/daily-news-admits-it-was-wrong-stop-and-frisk,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2015/11/05/friend-court-briefs-filed-experimental-prison-units-lawsuit,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2015/10/28/challenging-secretive-us-prisons,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2015/10/19/secret-us-prisons-youve-never-heard-will-potter,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/home/blog/2015/08/04/solitary-confinement-social-death-nyt-shocking-data-ccr-case,,,,,1,,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/sites/default/files/attach/2021/05/Spring-Newsletter-2021.pdf,,,,,,1,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/sites/default/files/attach/2021/01/1-19-21_CCR_DEV_Newsletter_Winter_Digital_FINAL.pdf,,,,,,1,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/sites/default/files/attach/2021/01/1-19-21_CCR_Dev_Newsletter_Spring_Digital_FINAL.pdf,,,,,,1,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/sites/default/files/attach/2016/09/CCR_NL_Summer_16_web.pdf,,,,,,1,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/sites/default/files/attach/2016/06/CCR_NL_Winter_15_web.pdf,,,,,,1,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/sites/default/files/attach/2015/07/CCR_NL_Sum15_final_web.pdf,,,,,,1,,
Center For Constitutional Rights,Criminal Justice Issues and Prisoners' Rights,https://ccrjustice.org/files/CCR_NL_Winter14_web.pdf,,,,,,1,,
